Date,TeaGrade,DemandKg,StockLevelKg,LowStockFlag,PricePerKgLKR,DeliveryDay,Month,DayOfWeek,DayOfYear,Quarter,IsWeekend,Warehouse
2022-07-25,BOPF,285.2,15786.9,0,1674.08,1,7,0,206,3,0,Nuwara Eliya Main Warehouse
2022-07-25,DUST,266.9,13154.3,0,1473.53,1,7,0,206,3,0,Nuwara Eliya Main Warehouse
2022-07-25,FNGS,184.1,9793.9,0,1454.84,1,7,0,206,3,0,Nuwara Eliya Main Warehouse
2022-07-25,OP,125.8,7415.0,0,2888.47,1,7,0,206,3,0,Nuwara Eliya Main Warehouse
2022-07-26,BOP,382.0,18763.7,0,1983.59,0,7,1,207,3,0,Nuwara Eliya Main Warehouse
2022-07-26,BOPF,317.9,15850.3,0,1693.15,0,7,1,207,3,0,Nuwara Eliya Main Warehouse
2022-07-26,DUST,237.8,13190.2,0,1628.66,0,7,1,207,3,0,Nuwara Eliya Main Warehouse
2022-07-26,FNGS,201.1,9785.6,0,1445.87,0,7,1,207,3,0,Nuwara Eliya Main Warehouse
2022-07-26,OP,128.9,7444.2,0,2962.84,0,7,1,207,3,0,Nuwara Eliya Main Warehouse
2022-07-27,BOP,350.1,18796.6,0,1913.99,1,7,2,208,3,0,Nuwara Eliya Main Warehouse
2022-07-27,BOPF,291.2,15834.1,0,1710.07,1,7,2,208,3,0,Nuwara Eliya Main Warehouse
2022-07-27,DUST,259.3,13197.9,0,1537.85,1,7,2,208,3,0,Nuwara Eliya Main Warehouse
2022-07-27,FNGS,198.5,9769.3,0,1529.34,1,7,2,208,3,0,Nuwara Eliya Main Warehouse
2022-07-27,OP,143.7,7465.2,0,3022.08,1,7,2,208,3,0,Nuwara Eliya Main Warehouse
2022-07-28,BOP,333.6,18764.6,0,1957.98,0,7,3,209,3,0,Nuwara Eliya Main Warehouse
2022-07-28,BOPF,302.6,15814.4,0,1678.73,0,7,3,209,3,0,Nuwara Eliya Main Warehouse
2022-07-28,DUST,235.7,13220.3,0,1645.0,0,7,3,209,3,0,Nuwara Eliya Main Warehouse
2022-07-28,FNGS,178.0,9793.7,0,1533.35,0,7,3,209,3,0,Nuwara Eliya Main Warehouse
2022-07-28,OP,126.4,7473.6,0,3023.7,0,7,3,209,3,0,Nuwara Eliya Main Warehouse
2022-07-29,BOP,318.9,18812.6,0,2050.82,1,7,4,210,3,0,Nuwara Eliya Main Warehouse
2022-07-29,BOPF,270.6,15853.4,0,1682.96,1,7,4,210,3,0,Nuwara Eliya Main Warehouse
2022-07-29,DUST,238.0,13250.2,0,1683.62,1,7,4,210,3,0,Nuwara Eliya Main Warehouse
2022-07-29,FNGS,181.0,9822.3,0,1485.65,1,7,4,210,3,0,Nuwara Eliya Main Warehouse
2022-07-29,OP,126.3,7501.8,0,2831.67,1,7,4,210,3,0,Nuwara Eliya Main Warehouse
2022-07-30,BOP,180.9,18833.0,0,1941.76,0,7,5,211,3,1,Nuwara Eliya Main Warehouse
2022-07-30,BOPF,197.8,15849.1,0,1677.72,0,7,5,211,3,1,Nuwara Eliya Main Warehouse
2022-07-30,DUST,155.4,13258.7,0,1572.1,0,7,5,211,3,1,Nuwara Eliya Main Warehouse
2022-07-30,FNGS,137.7,9827.2,0,1499.6,0,7,5,211,3,1,Nuwara Eliya Main Warehouse
2022-07-30,OP,75.2,7504.9,0,2943.73,0,7,5,211,3,1,Nuwara Eliya Main Warehouse
2022-07-31,BOP,180.3,18875.0,0,1877.04,0,7,6,212,3,1,Nuwara Eliya Main Warehouse
2022-07-31,BOPF,134.7,15856.1,0,1735.39,0,7,6,212,3,1,Nuwara Eliya Main Warehouse
2022-07-31,DUST,96.2,13262.6,0,1603.11,0,7,6,212,3,1,Nuwara Eliya Main Warehouse
2022-07-31,FNGS,86.7,9838.9,0,1468.89,0,7,6,212,3,1,Nuwara Eliya Main Warehouse
2022-07-31,OP,54.6,7508.9,0,3012.13,0,7,6,212,3,1,Nuwara Eliya Main Warehouse
2022-08-01,BOP,376.5,18828.9,0,1909.43,1,8,0,213,3,0,Nuwara Eliya Main Warehouse
2022-08-01,BOPF,337.2,15827.5,0,1708.71,1,8,0,213,3,0,Nuwara Eliya Main Warehouse
2022-08-01,DUST,282.7,13293.1,0,1587.53,1,8,0,213,3,0,Nuwara Eliya Main Warehouse
2022-08-01,FNGS,194.8,9867.0,0,1401.53,1,8,0,213,3,0,Nuwara Eliya Main Warehouse
2022-08-01,OP,127.8,7520.2,0,2976.65,1,8,0,213,3,0,Nuwara Eliya Main Warehouse
2022-08-02,BOP,349.7,18784.4,0,1884.38,0,8,1,214,3,0,Nuwara Eliya Main Warehouse
2022-08-02,BOPF,368.2,15913.6,0,1699.19,0,8,1,214,3,0,Nuwara Eliya Main Warehouse
2022-08-02,DUST,279.9,13313.6,0,1672.96,0,8,1,214,3,0,Nuwara Eliya Main Warehouse
2022-08-02,FNGS,225.9,9845.6,0,1418.02,0,8,1,214,3,0,Nuwara Eliya Main Warehouse
2022-08-02,OP,150.8,7522.3,0,2985.16,0,8,1,214,3,0,Nuwara Eliya Main Warehouse
2022-08-03,BOP,394.0,18769.8,0,1952.39,1,8,2,215,3,0,Nuwara Eliya Main Warehouse
2022-08-03,BOPF,325.8,15975.7,0,1626.82,1,8,2,215,3,0,Nuwara Eliya Main Warehouse
2022-08-03,DUST,284.4,13344.2,0,1620.05,1,8,2,215,3,0,Nuwara Eliya Main Warehouse
2022-08-03,FNGS,208.1,9894.9,0,1507.42,1,8,2,215,3,0,Nuwara Eliya Main Warehouse
2022-08-03,OP,152.8,7550.7,0,2768.75,1,8,2,215,3,0,Nuwara Eliya Main Warehouse
2022-08-04,BOP,372.5,18752.9,0,1883.73,0,8,3,216,3,0,Nuwara Eliya Main Warehouse
2022-08-04,BOPF,302.8,16034.9,0,1670.31,0,8,3,216,3,0,Nuwara Eliya Main Warehouse
2022-08-04,DUST,295.4,13372.3,0,1696.11,0,8,3,216,3,0,Nuwara Eliya Main Warehouse
2022-08-04,FNGS,182.5,9927.4,0,1512.87,0,8,3,216,3,0,Nuwara Eliya Main Warehouse
2022-08-04,OP,132.4,7540.6,0,2975.97,0,8,3,216,3,0,Nuwara Eliya Main Warehouse
2022-08-05,BOP,323.1,18736.4,0,1902.36,1,8,4,217,3,0,Nuwara Eliya Main Warehouse
2022-08-05,BOPF,290.4,16038.6,0,1732.5,1,8,4,217,3,0,Nuwara Eliya Main Warehouse
2022-08-05,DUST,254.1,13407.3,0,1635.09,1,8,4,217,3,0,Nuwara Eliya Main Warehouse
2022-08-05,FNGS,171.8,9915.7,0,1503.75,1,8,4,217,3,0,Nuwara Eliya Main Warehouse
2022-08-05,OP,121.9,7549.4,0,2852.36,1,8,4,217,3,0,Nuwara Eliya Main Warehouse
2022-08-06,BOP,263.6,18792.4,0,1857.45,0,8,5,218,3,1,Nuwara Eliya Main Warehouse
2022-08-06,BOPF,236.9,16075.3,0,1690.78,0,8,5,218,3,1,Nuwara Eliya Main Warehouse
2022-08-06,DUST,191.5,13427.8,0,1627.24,0,8,5,218,3,1,Nuwara Eliya Main Warehouse
2022-08-06,FNGS,139.5,9905.2,0,1474.12,0,8,5,218,3,1,Nuwara Eliya Main Warehouse
2022-08-06,OP,87.0,7561.5,0,2975.0,0,8,5,218,3,1,Nuwara Eliya Main Warehouse
2022-08-07,BOP,247.3,18780.0,0,1921.54,0,8,6,219,3,1,Nuwara Eliya Main Warehouse
2022-08-07,BOPF,168.2,16059.8,0,1721.12,0,8,6,219,3,1,Nuwara Eliya Main Warehouse
2022-08-07,DUST,152.6,13436.6,0,1619.25,0,8,6,219,3,1,Nuwara Eliya Main Warehouse
2022-08-07,FNGS,103.0,9894.9,0,1505.52,0,8,6,219,3,1,Nuwara Eliya Main Warehouse
2022-08-07,OP,64.7,7575.2,0,2973.37,0,8,6,219,3,1,Nuwara Eliya Main Warehouse
2022-08-08,BOP,367.5,18764.8,0,1938.82,1,8,0,220,3,0,Nuwara Eliya Main Warehouse
2022-08-08,BOPF,316.6,16013.4,0,1775.04,1,8,0,220,3,0,Nuwara Eliya Main Warehouse
2022-08-08,DUST,257.1,13468.2,0,1654.23,1,8,0,220,3,0,Nuwara Eliya Main Warehouse
2022-08-08,FNGS,201.3,9875.8,0,1457.35,1,8,0,220,3,0,Nuwara Eliya Main Warehouse
2022-08-08,OP,143.1,7604.3,0,2969.13,1,8,0,220,3,0,Nuwara Eliya Main Warehouse
2022-08-09,BOP,385.0,18824.0,0,1780.14,0,8,1,221,3,0,Nuwara Eliya Main Warehouse
2022-08-09,BOPF,338.8,15965.2,0,1739.78,0,8,1,221,3,0,Nuwara Eliya Main Warehouse
2022-08-09,DUST,282.7,13476.6,0,1535.5,0,8,1,221,3,0,Nuwara Eliya Main Warehouse
2022-08-09,FNGS,215.4,9908.0,0,1485.99,0,8,1,221,3,0,Nuwara Eliya Main Warehouse
2022-08-09,OP,145.8,7612.1,0,2910.49,0,8,1,221,3,0,Nuwara Eliya Main Warehouse
2022-08-10,BOP,365.3,18834.9,0,1943.68,1,8,2,222,3,0,Nuwara Eliya Main Warehouse
2022-08-10,BOPF,347.9,15994.7,0,1693.95,1,8,2,222,3,0,Nuwara Eliya Main Warehouse
2022-08-10,DUST,309.7,13460.1,0,1620.39,1,8,2,222,3,0,Nuwara Eliya Main Warehouse
2022-08-10,FNGS,227.4,9916.6,0,1451.4,1,8,2,222,3,0,Nuwara Eliya Main Warehouse
2022-08-10,OP,142.1,7627.3,0,3030.54,1,8,2,222,3,0,Nuwara Eliya Main Warehouse
2022-08-11,BOP,351.6,18891.4,0,1926.87,0,8,3,223,3,0,Nuwara Eliya Main Warehouse
2022-08-11,BOPF,335.3,16005.5,0,1664.7,0,8,3,223,3,0,Nuwara Eliya Main Warehouse
2022-08-11,DUST,271.3,13419.5,0,1613.28,0,8,3,223,3,0,Nuwara Eliya Main Warehouse
2022-08-11,FNGS,205.1,9950.1,0,1415.71,0,8,3,223,3,0,Nuwara Eliya Main Warehouse
2022-08-11,OP,129.7,7628.3,0,2963.06,0,8,3,223,3,0,Nuwara Eliya Main Warehouse
2022-08-12,BOP,348.9,18848.2,0,1887.09,1,8,4,224,3,0,Nuwara Eliya Main Warehouse
2022-08-12,BOPF,305.4,16022.9,0,1565.55,1,8,4,224,3,0,Nuwara Eliya Main Warehouse
2022-08-12,DUST,248.2,13437.9,0,1650.38,1,8,4,224,3,0,Nuwara Eliya Main Warehouse
2022-08-12,FNGS,200.2,9979.8,0,1496.51,1,8,4,224,3,0,Nuwara Eliya Main Warehouse
2022-08-12,OP,138.6,7633.5,0,2947.4,1,8,4,224,3,0,Nuwara Eliya Main Warehouse
2022-08-13,BOP,236.6,18858.9,0,2042.27,0,8,5,225,3,1,Nuwara Eliya Main Warehouse
2022-08-13,BOPF,214.7,15991.4,0,1681.59,0,8,5,225,3,1,Nuwara Eliya Main Warehouse
2022-08-13,DUST,208.7,13455.9,0,1608.03,0,8,5,225,3,1,Nuwara Eliya Main Warehouse
2022-08-13,FNGS,159.2,9994.4,0,1513.86,0,8,5,225,3,1,Nuwara Eliya Main Warehouse
2022-08-13,OP,93.3,7653.3,0,2842.11,0,8,5,225,3,1,Nuwara Eliya Main Warehouse
2022-08-14,BOP,206.6,18830.7,0,1983.01,0,8,6,226,3,1,Nuwara Eliya Main Warehouse
2022-08-14,BOPF,186.8,15994.9,0,1674.05,0,8,6,226,3,1,Nuwara Eliya Main Warehouse
2022-08-14,DUST,132.6,13487.6,0,1568.57,0,8,6,226,3,1,Nuwara Eliya Main Warehouse
2022-08-14,FNGS,132.4,10010.9,0,1564.31,0,8,6,226,3,1,Nuwara Eliya Main Warehouse
2022-08-14,OP,82.9,7671.8,0,2954.08,0,8,6,226,3,1,Nuwara Eliya Main Warehouse
2022-08-15,BOP,356.2,18786.2,0,1869.1,1,8,0,227,3,0,Nuwara Eliya Main Warehouse
2022-08-15,BOPF,308.0,16037.2,0,1708.98,1,8,0,227,3,0,Nuwara Eliya Main Warehouse
2022-08-15,DUST,283.8,13486.0,0,1617.33,1,8,0,227,3,0,Nuwara Eliya Main Warehouse
2022-08-15,FNGS,210.1,9980.9,0,1471.59,1,8,0,227,3,0,Nuwara Eliya Main Warehouse
2022-08-15,OP,128.7,7698.5,0,3087.22,1,8,0,227,3,0,Nuwara Eliya Main Warehouse
2022-08-16,BOP,390.7,18869.2,0,1976.61,0,8,1,228,3,0,Nuwara Eliya Main Warehouse
2022-08-16,BOPF,348.4,16046.6,0,1682.65,0,8,1,228,3,0,Nuwara Eliya Main Warehouse
2022-08-16,DUST,264.1,13488.0,0,1566.75,0,8,1,228,3,0,Nuwara Eliya Main Warehouse
2022-08-16,FNGS,194.9,9976.0,0,1416.6,0,8,1,228,3,0,Nuwara Eliya Main Warehouse
2022-08-16,OP,143.9,7684.9,0,2804.44,0,8,1,228,3,0,Nuwara Eliya Main Warehouse
2022-08-17,BOP,381.6,18833.2,0,1999.29,1,8,2,229,3,0,Nuwara Eliya Main Warehouse
2022-08-17,BOPF,348.1,16096.4,0,1674.68,1,8,2,229,3,0,Nuwara Eliya Main Warehouse
2022-08-17,DUST,288.0,13468.1,0,1527.69,1,8,2,229,3,0,Nuwara Eliya Main Warehouse
2022-08-17,FNGS,217.6,9998.9,0,1446.91,1,8,2,229,3,0,Nuwara Eliya Main Warehouse
2022-08-17,OP,145.0,7712.5,0,2982.75,1,8,2,229,3,0,Nuwara Eliya Main Warehouse
2022-08-18,BOP,388.7,18857.7,0,1937.69,0,8,3,230,3,0,Nuwara Eliya Main Warehouse
2022-08-18,BOPF,332.5,16077.5,0,1603.89,0,8,3,230,3,0,Nuwara Eliya Main Warehouse
2022-08-18,DUST,277.2,13434.3,0,1651.14,0,8,3,230,3,0,Nuwara Eliya Main Warehouse
2022-08-18,FNGS,220.3,9966.7,0,1455.1,0,8,3,230,3,0,Nuwara Eliya Main Warehouse
2022-08-18,OP,142.9,7745.3,0,2993.55,0,8,3,230,3,0,Nuwara Eliya Main Warehouse
2022-08-19,BOP,323.9,18862.4,0,1950.55,1,8,4,231,3,0,Nuwara Eliya Main Warehouse
2022-08-19,BOPF,286.2,16127.7,0,1644.8,1,8,4,231,3,0,Nuwara Eliya Main Warehouse
2022-08-19,DUST,259.9,13475.7,0,1644.37,1,8,4,231,3,0,Nuwara Eliya Main Warehouse
2022-08-19,FNGS,188.4,9940.9,0,1467.15,1,8,4,231,3,0,Nuwara Eliya Main Warehouse
2022-08-19,OP,128.5,7744.5,0,3066.77,1,8,4,231,3,0,Nuwara Eliya Main Warehouse
2022-08-20,BOP,248.5,18859.6,0,1949.41,0,8,5,232,3,1,Nuwara Eliya Main Warehouse
2022-08-20,BOPF,219.0,16146.4,0,1713.77,0,8,5,232,3,1,Nuwara Eliya Main Warehouse
2022-08-20,DUST,176.5,13466.8,0,1639.27,0,8,5,232,3,1,Nuwara Eliya Main Warehouse
2022-08-20,FNGS,163.1,9972.0,0,1480.79,0,8,5,232,3,1,Nuwara Eliya Main Warehouse
2022-08-20,OP,100.9,7750.3,0,2983.0,0,8,5,232,3,1,Nuwara Eliya Main Warehouse
2022-08-21,BOP,186.8,18898.9,0,1815.0,0,8,6,233,3,1,Nuwara Eliya Main Warehouse
2022-08-21,BOPF,210.7,16132.5,0,1774.12,0,8,6,233,3,1,Nuwara Eliya Main Warehouse
2022-08-21,DUST,147.4,13480.6,0,1678.25,0,8,6,233,3,1,Nuwara Eliya Main Warehouse
2022-08-21,FNGS,126.5,9987.6,0,1476.36,0,8,6,233,3,1,Nuwara Eliya Main Warehouse
2022-08-21,OP,71.1,7761.8,0,2923.13,0,8,6,233,3,1,Nuwara Eliya Main Warehouse
2022-08-22,BOP,357.1,18848.4,0,1920.53,1,8,0,234,3,0,Nuwara Eliya Main Warehouse
2022-08-22,BOPF,314.4,16115.1,0,1686.1,1,8,0,234,3,0,Nuwara Eliya Main Warehouse
2022-08-22,DUST,284.6,13516.2,0,1586.86,1,8,0,234,3,0,Nuwara Eliya Main Warehouse
2022-08-22,FNGS,213.2,9978.3,0,1493.86,1,8,0,234,3,0,Nuwara Eliya Main Warehouse
2022-08-22,OP,140.6,7772.4,0,2957.94,1,8,0,234,3,0,Nuwara Eliya Main Warehouse
2022-08-23,BOP,388.7,18893.3,0,1917.78,0,8,1,235,3,0,Nuwara Eliya Main Warehouse
2022-08-23,BOPF,351.9,16150.7,0,1706.89,0,8,1,235,3,0,Nuwara Eliya Main Warehouse
2022-08-23,DUST,279.6,13527.0,0,1551.35,0,8,1,235,3,0,Nuwara Eliya Main Warehouse
2022-08-23,FNGS,227.7,10006.8,0,1469.62,0,8,1,235,3,0,Nuwara Eliya Main Warehouse
2022-08-23,OP,145.9,7808.5,0,2900.13,0,8,1,235,3,0,Nuwara Eliya Main Warehouse
2022-08-24,BOP,389.5,18985.0,0,2010.54,1,8,2,236,3,0,Nuwara Eliya Main Warehouse
2022-08-24,BOPF,334.2,16211.6,0,1737.37,1,8,2,236,3,0,Nuwara Eliya Main Warehouse
2022-08-24,DUST,292.9,13585.7,0,1614.75,1,8,2,236,3,0,Nuwara Eliya Main Warehouse
2022-08-24,FNGS,215.9,10042.8,0,1367.96,1,8,2,236,3,0,Nuwara Eliya Main Warehouse
2022-08-24,OP,144.2,7813.1,0,3025.27,1,8,2,236,3,0,Nuwara Eliya Main Warehouse
2022-08-25,BOP,350.8,19011.0,0,1949.83,0,8,3,237,3,0,Nuwara Eliya Main Warehouse
2022-08-25,BOPF,317.2,16216.7,0,1651.79,0,8,3,237,3,0,Nuwara Eliya Main Warehouse
2022-08-25,DUST,280.1,13593.4,0,1601.96,0,8,3,237,3,0,Nuwara Eliya Main Warehouse
2022-08-25,FNGS,181.6,10037.9,0,1471.07,0,8,3,237,3,0,Nuwara Eliya Main Warehouse
2022-08-25,OP,140.5,7832.2,0,2792.94,0,8,3,237,3,0,Nuwara Eliya Main Warehouse
2022-08-26,BOP,349.8,19089.6,0,1914.92,1,8,4,238,3,0,Nuwara Eliya Main Warehouse
2022-08-26,BOPF,269.2,16204.1,0,1709.14,1,8,4,238,3,0,Nuwara Eliya Main Warehouse
2022-08-26,DUST,244.1,13584.7,0,1579.07,1,8,4,238,3,0,Nuwara Eliya Main Warehouse
2022-08-26,FNGS,183.1,10013.1,0,1465.27,1,8,4,238,3,0,Nuwara Eliya Main Warehouse
2022-08-26,OP,117.4,7851.8,0,2882.28,1,8,4,238,3,0,Nuwara Eliya Main Warehouse
2022-08-27,BOP,278.9,19053.6,0,1926.57,0,8,5,239,3,1,Nuwara Eliya Main Warehouse
2022-08-27,BOPF,225.1,16248.4,0,1655.45,0,8,5,239,3,1,Nuwara Eliya Main Warehouse
2022-08-27,DUST,185.7,13623.4,0,1614.63,0,8,5,239,3,1,Nuwara Eliya Main Warehouse
2022-08-27,FNGS,156.3,10047.9,0,1484.84,0,8,5,239,3,1,Nuwara Eliya Main Warehouse
2022-08-27,OP,86.9,7855.9,0,2960.94,0,8,5,239,3,1,Nuwara Eliya Main Warehouse
2022-08-28,BOP,212.6,19057.3,0,1988.51,0,8,6,240,3,1,Nuwara Eliya Main Warehouse
2022-08-28,BOPF,180.9,16269.7,0,1733.58,0,8,6,240,3,1,Nuwara Eliya Main Warehouse
2022-08-28,DUST,154.1,13653.3,0,1590.02,0,8,6,240,3,1,Nuwara Eliya Main Warehouse
2022-08-28,FNGS,107.4,10046.7,0,1446.65,0,8,6,240,3,1,Nuwara Eliya Main Warehouse
2022-08-28,OP,62.2,7867.9,0,3022.03,0,8,6,240,3,1,Nuwara Eliya Main Warehouse
2022-08-29,BOP,400.5,19038.9,0,1921.6,1,8,0,241,3,0,Nuwara Eliya Main Warehouse
2022-08-29,BOPF,349.5,16280.0,0,1699.03,1,8,0,241,3,0,Nuwara Eliya Main Warehouse
2022-08-29,DUST,270.6,13630.5,0,1533.2,1,8,0,241,3,0,Nuwara Eliya Main Warehouse
2022-08-29,FNGS,203.4,10024.8,0,1471.33,1,8,0,241,3,0,Nuwara Eliya Main Warehouse
2022-08-29,OP,143.7,7877.7,0,2922.72,1,8,0,241,3,0,Nuwara Eliya Main Warehouse
2022-08-30,BOP,365.3,19090.9,0,1893.23,0,8,1,242,3,0,Nuwara Eliya Main Warehouse
2022-08-30,BOPF,318.4,16294.3,0,1706.29,0,8,1,242,3,0,Nuwara Eliya Main Warehouse
2022-08-30,DUST,296.0,13589.2,0,1598.17,0,8,1,242,3,0,Nuwara Eliya Main Warehouse
2022-08-30,FNGS,203.2,10034.3,0,1485.4,0,8,1,242,3,0,Nuwara Eliya Main Warehouse
2022-08-30,OP,149.5,7879.9,0,2858.36,0,8,1,242,3,0,Nuwara Eliya Main Warehouse
2022-08-31,BOP,349.5,19175.6,0,1916.82,1,8,2,243,3,0,Nuwara Eliya Main Warehouse
2022-08-31,BOPF,365.5,16269.4,0,1653.87,1,8,2,243,3,0,Nuwara Eliya Main Warehouse
2022-08-31,DUST,275.0,13557.8,0,1565.96,1,8,2,243,3,0,Nuwara Eliya Main Warehouse
2022-08-31,FNGS,229.8,10070.5,0,1455.42,1,8,2,243,3,0,Nuwara Eliya Main Warehouse
2022-08-31,OP,146.9,7864.2,0,2906.57,1,8,2,243,3,0,Nuwara Eliya Main Warehouse
2022-09-01,BOP,332.5,19159.9,0,1984.46,0,9,3,244,3,0,Nuwara Eliya Main Warehouse
2022-09-01,BOPF,327.3,16302.3,0,1726.39,0,9,3,244,3,0,Nuwara Eliya Main Warehouse
2022-09-01,DUST,267.0,13548.4,0,1629.69,0,9,3,244,3,0,Nuwara Eliya Main Warehouse
2022-09-01,FNGS,224.8,10056.7,0,1490.63,0,9,3,244,3,0,Nuwara Eliya Main Warehouse
2022-09-01,OP,140.2,7865.3,0,2893.67,0,9,3,244,3,0,Nuwara Eliya Main Warehouse
2022-09-02,BOP,359.8,19200.1,0,1959.92,1,9,4,245,3,0,Nuwara Eliya Main Warehouse
2022-09-02,BOPF,296.1,16300.4,0,1793.46,1,9,4,245,3,0,Nuwara Eliya Main Warehouse
2022-09-02,DUST,261.5,13610.9,0,1588.52,1,9,4,245,3,0,Nuwara Eliya Main Warehouse
2022-09-02,FNGS,176.9,10049.2,0,1465.29,1,9,4,245,3,0,Nuwara Eliya Main Warehouse
2022-09-02,OP,109.1,7880.9,0,2897.73,1,9,4,245,3,0,Nuwara Eliya Main Warehouse
2022-09-03,BOP,263.3,19181.4,0,1934.98,0,9,5,246,3,1,Nuwara Eliya Main Warehouse
2022-09-03,BOPF,209.4,16352.4,0,1643.28,0,9,5,246,3,1,Nuwara Eliya Main Warehouse
2022-09-03,DUST,182.0,13624.2,0,1670.83,0,9,5,246,3,1,Nuwara Eliya Main Warehouse
2022-09-03,FNGS,142.6,10041.7,0,1469.03,0,9,5,246,3,1,Nuwara Eliya Main Warehouse
2022-09-03,OP,86.6,7899.8,0,2888.34,0,9,5,246,3,1,Nuwara Eliya Main Warehouse
2022-09-04,BOP,201.2,19196.8,0,1943.29,0,9,6,247,3,1,Nuwara Eliya Main Warehouse
2022-09-04,BOPF,182.2,16360.1,0,1675.87,0,9,6,247,3,1,Nuwara Eliya Main Warehouse
2022-09-04,DUST,143.8,13624.1,0,1693.83,0,9,6,247,3,1,Nuwara Eliya Main Warehouse
2022-09-04,FNGS,106.2,10067.9,0,1339.8,0,9,6,247,3,1,Nuwara Eliya Main Warehouse
2022-09-04,OP,76.8,7896.1,0,2888.59,0,9,6,247,3,1,Nuwara Eliya Main Warehouse
2022-09-05,BOP,367.2,19209.8,0,1901.73,1,9,0,248,3,0,Nuwara Eliya Main Warehouse
2022-09-05,BOPF,324.4,16374.5,0,1703.76,1,9,0,248,3,0,Nuwara Eliya Main Warehouse
2022-09-05,DUST,235.3,13672.5,0,1650.96,1,9,0,248,3,0,Nuwara Eliya Main Warehouse
2022-09-05,FNGS,209.7,10053.0,0,1414.61,1,9,0,248,3,0,Nuwara Eliya Main Warehouse
2022-09-05,OP,136.0,7895.0,0,2781.17,1,9,0,248,3,0,Nuwara Eliya Main Warehouse
2022-09-06,BOP,355.8,19294.8,0,1922.16,0,9,1,249,3,0,Nuwara Eliya Main Warehouse
2022-09-06,BOPF,345.8,16400.9,0,1730.84,0,9,1,249,3,0,Nuwara Eliya Main Warehouse
2022-09-06,DUST,267.7,13680.8,0,1547.36,0,9,1,249,3,0,Nuwara Eliya Main Warehouse
2022-09-06,FNGS,217.1,10070.4,0,1414.83,0,9,1,249,3,0,Nuwara Eliya Main Warehouse
2022-09-06,OP,139.0,7882.7,0,2950.73,0,9,1,249,3,0,Nuwara Eliya Main Warehouse
2022-09-07,BOP,417.4,19333.8,0,1896.25,1,9,2,250,3,0,Nuwara Eliya Main Warehouse
2022-09-07,BOPF,307.5,16467.5,0,1665.54,1,9,2,250,3,0,Nuwara Eliya Main Warehouse
2022-09-07,DUST,265.3,13674.5,0,1689.59,1,9,2,250,3,0,Nuwara Eliya Main Warehouse
2022-09-07,FNGS,216.3,10118.0,0,1471.95,1,9,2,250,3,0,Nuwara Eliya Main Warehouse
2022-09-07,OP,140.3,7900.4,0,2982.4,1,9,2,250,3,0,Nuwara Eliya Main Warehouse
2022-09-08,BOP,366.0,19330.0,0,1916.84,0,9,3,251,3,0,Nuwara Eliya Main Warehouse
2022-09-08,BOPF,341.4,16525.6,0,1555.17,0,9,3,251,3,0,Nuwara Eliya Main Warehouse
2022-09-08,DUST,264.2,13734.3,0,1692.98,0,9,3,251,3,0,Nuwara Eliya Main Warehouse
2022-09-08,FNGS,206.9,10099.1,0,1516.37,0,9,3,251,3,0,Nuwara Eliya Main Warehouse
2022-09-08,OP,134.8,7932.0,0,3051.79,0,9,3,251,3,0,Nuwara Eliya Main Warehouse
2022-09-09,BOP,329.9,19295.6,0,2008.05,1,9,4,252,3,0,Nuwara Eliya Main Warehouse
2022-09-09,BOPF,292.5,16534.5,0,1759.03,1,9,4,252,3,0,Nuwara Eliya Main Warehouse
2022-09-09,DUST,234.6,13778.9,0,1620.69,1,9,4,252,3,0,Nuwara Eliya Main Warehouse
2022-09-09,FNGS,214.7,10150.3,0,1458.09,1,9,4,252,3,0,Nuwara Eliya Main Warehouse
2022-09-09,OP,121.8,7944.9,0,2998.4,1,9,4,252,3,0,Nuwara Eliya Main Warehouse
2022-09-10,BOP,261.2,19272.2,0,1873.65,0,9,5,253,3,1,Nuwara Eliya Main Warehouse
2022-09-10,BOPF,226.1,16565.6,0,1730.05,0,9,5,253,3,1,Nuwara Eliya Main Warehouse
2022-09-10,DUST,198.6,13816.1,0,1681.45,0,9,5,253,3,1,Nuwara Eliya Main Warehouse
2022-09-10,FNGS,126.3,10179.2,0,1498.79,0,9,5,253,3,1,Nuwara Eliya Main Warehouse
2022-09-10,OP,85.7,7953.2,0,2994.32,0,9,5,253,3,1,Nuwara Eliya Main Warehouse
2022-09-11,BOP,207.9,19259.8,0,1895.38,0,9,6,254,3,1,Nuwara Eliya Main Warehouse
2022-09-11,BOPF,169.5,16580.0,0,1608.5,0,9,6,254,3,1,Nuwara Eliya Main Warehouse
2022-09-11,DUST,136.7,13823.6,0,1594.39,0,9,6,254,3,1,Nuwara Eliya Main Warehouse
2022-09-11,FNGS,91.3,10197.8,0,1490.5,0,9,6,254,3,1,Nuwara Eliya Main Warehouse
2022-09-11,OP,78.7,7958.8,0,2951.4,0,9,6,254,3,1,Nuwara Eliya Main Warehouse
2022-09-12,BOP,362.3,19241.8,0,1864.13,1,9,0,255,3,0,Nuwara Eliya Main Warehouse
2022-09-12,BOPF,297.0,16593.9,0,1663.8,1,9,0,255,3,0,Nuwara Eliya Main Warehouse
2022-09-12,DUST,257.1,13866.2,0,1533.38,1,9,0,255,3,0,Nuwara Eliya Main Warehouse
