Date,Year,Month,Day,DayOfWeek,Quarter,IsWeekend,DayOfYear,GreenLeafPricePerKgLKR,GreenLeafQuantityKg,FirewoodCollectedKg,FirewoodCostPerKgLKR,TemperatureCelsius,RainfallMM,HeavyRainFlag,SupplierID,SupplierName,SupplierDelivered,SupplierQuantityKg,PromotionActive,MonthStartBonus,TotalDailyCostLKR,NextDayGreenLeafPrice,PriceLag1,PriceLag2,PriceLag3,PriceLag7,PriceLag14,PriceRollingMean7,PriceRollingMean30,PriceRollingStd7,QtyRollingMean7,PriceChangePct
2022-10-28,2022,10,28,4,4,0,301,94.75,4694.1,1305.0,17.12,17.7,19.2,0,SUP-003,Nuwara Estates Ltd,1,828.0,0,0,467107.58,88.15,98.93,99.8,98.46,100.32,98.07,96.45,98.49,2.73,4072.5,-4.2252
2022-10-29,2022,10,29,5,4,1,302,88.15,3267.8,593.0,16.13,17.3,9.3,0,SUP-002,Silva Green Leaves,1,667.7,0,0,297621.66,94.52,94.75,98.93,99.8,95.91,96.8,95.34,97.94,4.18,4113.3,-6.9657
2022-10-30,2022,10,30,6,4,1,303,94.52,3046.8,621.8,18.55,15.9,18.2,0,SUP-001,Perera Tea Estates,0,0.0,0,0,299517.93,93.09,88.15,94.75,98.93,95.13,95.97,95.25,97.79,4.19,4116.6,7.2263
2022-10-31,2022,10,31,0,4,0,304,93.09,4478.3,1217.0,20.06,16.6,2.7,0,SUP-003,Nuwara Estates Ltd,1,721.7,0,0,441297.97,94.13,94.52,88.15,94.75,92.15,100.06,95.39,97.77,4.09,4107.7,-1.5129
2022-11-01,2022,11,1,1,4,0,305,94.13,4138.9,1183.4,21.31,16.1,8.4,0,SUP-001,Perera Tea Estates,1,832.2,0,1,414812.91,94.84,93.09,94.52,88.15,98.46,98.28,94.77,97.6,3.87,4090.8,1.1172
2022-11-02,2022,11,2,2,4,0,306,94.84,4163.9,1220.1,19.53,15.9,18.8,0,SUP-001,Perera Tea Estates,1,825.0,0,1,418732.83,94.11,94.13,93.09,94.52,99.8,97.31,94.06,97.24,3.19,4039.8,0.7543
2022-11-03,2022,11,3,3,4,0,307,94.11,3958.3,1420.2,19.33,15.4,1.7,0,SUP-002,Silva Green Leaves,1,616.5,0,1,399968.08,91.96,94.84,94.13,93.09,98.93,100.44,93.37,97.14,2.37,3964.0,-0.7697
2022-11-04,2022,11,4,4,4,0,308,91.96,3883.7,1227.5,18.05,15.3,3.2,0,SUP-001,Perera Tea Estates,1,864.2,0,1,379301.43,90.96,94.11,94.84,94.13,94.75,100.32,92.97,96.93,2.34,3848.2,-2.2846
2022-11-05,2022,11,5,5,4,1,309,90.96,3045.2,566.5,17.28,16.6,11.0,0,SUP-002,Silva Green Leaves,1,589.0,0,1,286780.51,87.01,91.96,94.11,94.84,88.15,95.91,93.37,96.52,1.44,3816.4,-1.0874
2022-11-06,2022,11,6,6,4,1,310,87.01,3327.3,633.6,18.85,17.3,1.0,0,SUP-004,Highlands Tea Farm,0,0.0,0,0,301451.73,91.75,90.96,91.96,94.11,94.52,95.13,92.3,96.06,2.7,3856.5,-4.3426
2022-11-07,2022,11,7,0,4,0,311,91.75,4237.6,1249.1,20.51,16.7,1.0,0,SUP-003,Nuwara Estates Ltd,1,787.7,0,0,414418.84,89.97,87.01,90.96,91.96,93.09,92.15,92.11,95.81,2.68,3822.1,5.4476
2022-11-08,2022,11,8,1,4,0,312,89.97,4485.0,1282.4,19.87,16.6,7.5,0,SUP-005,Kandyan Leaf Growers,0,0.0,0,0,428996.74,95.04,91.75,87.01,90.96,94.13,98.46,91.51,95.7,2.62,3871.6,-1.9401
2022-11-09,2022,11,9,2,4,0,313,95.04,4509.1,1155.7,20.67,16.3,1.8,0,SUP-005,Kandyan Leaf Growers,1,767.5,0,0,452433.18,92.46,89.97,91.75,87.01,94.84,99.8,91.54,95.72,2.66,3920.9,5.6352
2022-11-10,2022,11,10,3,4,0,314,92.46,4010.7,1222.1,19.78,17.8,35.0,1,SUP-001,Perera Tea Estates,1,854.2,0,0,395002.46,91.28,95.04,89.97,91.75,94.11,98.93,91.31,95.52,2.46,3928.4,-2.7146
2022-11-11,2022,11,11,4,4,0,315,91.28,4242.7,1273.3,21.03,16.5,30.5,1,SUP-003,Nuwara Estates Ltd,1,647.7,0,0,414051.16,87.65,92.46,95.04,89.97,91.96,94.75,91.21,95.14,2.44,3979.7,-1.2762
2022-11-12,2022,11,12,5,4,1,316,87.65,3014.9,519.6,19.68,19.3,15.9,0,SUP-001,Perera Tea Estates,1,872.0,0,0,274481.71,84.32,91.28,92.46,95.04,90.96,88.15,90.74,94.64,2.79,3975.3,-3.9768
2022-11-13,2022,11,13,6,4,1,317,84.32,3434.2,670.2,21.47,16.9,15.5,0,SUP-002,Silva Green Leaves,0,0.0,0,0,303960.94,93.56,87.65,91.28,92.46,87.01,94.52,90.35,94.18,3.49,3990.6,-3.7992
2022-11-14,2022,11,14,0,4,0,318,93.56,4278.0,1248.6,20.67,16.2,5.7,0,SUP-004,Highlands Tea Farm,1,414.0,0,0,426058.24,93.16,84.32,87.65,91.28,91.75,93.09,90.61,94.08,3.67,3996.4,10.9583
2022-11-15,2022,11,15,1,4,0,319,93.16,4383.1,1231.4,18.16,19.9,3.3,0,SUP-002,Silva Green Leaves,1,565.4,1,0,430691.82,86.95,93.56,84.32,87.65,89.97,94.13,91.07,93.98,3.78,3981.8,-0.4275
2022-11-16,2022,11,16,2,4,0,320,86.95,4331.9,1289.1,20.35,16.6,9.0,0,SUP-003,Nuwara Estates Ltd,1,780.7,0,0,402891.89,91.79,93.16,93.56,84.32,95.04,94.84,89.91,93.55,3.59,3956.5,-6.666
2022-11-17,2022,11,17,3,4,0,321,91.79,4511.0,1119.2,19.51,16.2,8.9,0,SUP-004,Highlands Tea Farm,1,516.7,0,0,435900.28,96.02,86.95,93.16,93.56,92.46,94.11,89.82,93.33,3.52,4028.0,5.5664
2022-11-18,2022,11,18,4,4,0,322,96.02,4014.0,1292.8,22.48,19.1,1.1,0,SUP-003,Nuwara Estates Ltd,1,715.8,0,0,414486.42,89.71,91.79,86.95,93.16,91.28,91.96,90.49,93.29,4.23,3995.3,4.6083
2022-11-19,2022,11,19,5,4,1,323,89.71,3005.3,688.1,18.87,17.3,4.9,0,SUP-004,Highlands Tea Farm,1,563.5,0,0,282589.91,89.33,96.02,91.79,86.95,87.65,90.96,90.79,92.93,4.07,3993.9,-6.5715
2022-11-20,2022,11,20,6,4,1,324,89.33,3243.6,662.1,20.38,19.6,6.3,0,SUP-005,Kandyan Leaf Growers,0,0.0,1,0,303244.39,90.48,89.71,96.02,91.79,84.32,87.01,91.5,92.56,3.06,3966.7,-0.4236
2022-11-21,2022,11,21,0,4,0,325,90.48,4350.2,1332.8,18.75,15.7,18.7,0,SUP-003,Nuwara Estates Ltd,1,758.1,0,0,418596.1,91.11,89.33,89.71,96.02,93.56,91.75,91.06,92.38,2.93,3977.0,1.2874
2022-11-22,2022,11,22,1,4,0,326,91.11,4522.1,1241.6,18.69,18.7,2.5,0,SUP-001,Perera Tea Estates,1,926.7,0,0,435214.04,95.6,90.48,89.33,89.71,93.16,89.97,90.77,92.25,2.79,3996.9,0.6963
2022-11-23,2022,11,23,2,4,0,327,95.6,4305.7,1214.1,21.35,18.3,20.0,0,SUP-001,Perera Tea Estates,1,805.5,0,0,437545.95,95.77,91.11,90.48,89.33,86.95,95.04,92.01,92.36,2.73,3993.1,4.9281
2022-11-24,2022,11,24,3,4,0,328,95.77,4476.0,1433.3,20.93,17.6,11.3,0,SUP-003,Nuwara Estates Ltd,1,815.0,0,0,458665.49,88.33,95.6,91.11,90.48,91.79,92.46,92.57,92.27,3.07,3988.1,0.1778
2022-11-25,2022,11,25,4,4,0,329,88.33,4316.3,1239.5,20.87,17.8,1.4,0,SUP-003,Nuwara Estates Ltd,1,582.5,0,0,407127.14,84.22,95.77,95.6,91.11,96.02,91.28,91.48,91.89,3.01,4031.3,-7.7686
2022-11-26,2022,11,26,5,4,1,330,84.22,2967.3,541.4,18.92,15.0,26.3,0,SUP-001,Perera Tea Estates,1,753.7,0,0,260149.29,88.3,88.33,95.77,95.6,89.71,87.65,90.69,91.4,4.07,4025.9,-4.653
2022-11-27,2022,11,27,6,4,1,331,88.3,3287.8,588.6,21.77,15.9,11.1,0,SUP-005,Kandyan Leaf Growers,0,0.0,0,0,303126.56,88.72,84.22,88.33,95.77,89.33,84.32,90.54,91.19,4.15,4032.2,4.8445
2022-11-28,2022,11,28,0,4,0,332,88.72,4172.6,1153.1,21.53,17.2,15.3,0,SUP-002,Silva Green Leaves,1,665.0,0,0,395019.32,85.52,88.3,84.22,88.33,90.48,93.56,90.29,91.2,4.2,4006.8,0.4757
2022-11-29,2022,11,29,1,4,0,333,85.52,4580.6,1342.2,20.3,16.6,0.2,0,SUP-004,Highlands Tea Farm,1,522.4,0,0,418979.57,98.03,88.72,88.3,84.22,91.11,93.16,89.49,90.9,4.54,4015.2,-3.6069
2022-11-30,2022,11,30,2,4,0,334,98.03,4497.6,1170.1,18.96,19.4,3.6,0,SUP-003,Nuwara Estates Ltd,1,790.0,0,0,463084.82,90.7,85.52,88.72,88.3,95.6,86.95,89.84,91.07,5.14,4042.6,14.6282
2022-12-01,2022,12,1,3,4,0,335,90.7,4732.8,1235.2,19.82,14.9,0.2,0,SUP-005,Kandyan Leaf Growers,1,748.8,0,1,453746.62,86.62,98.03,85.52,88.72,95.77,91.79,89.12,90.96,4.48,4079.3,-7.4773
2022-12-02,2022,12,2,4,4,0,336,86.62,4465.1,1284.6,18.72,16.5,12.1,0,SUP-004,Highlands Tea Farm,1,504.1,0,1,410814.67,90.68,90.7,98.03,85.52,88.33,96.02,88.87,90.68,4.57,4100.5,-4.4983
2022-12-03,2022,12,3,5,4,1,337,90.68,3304.4,690.4,19.54,16.7,14.3,0,SUP-001,Perera Tea Estates,1,897.7,0,1,313133.41,89.8,86.62,90.7,98.03,84.22,89.71,89.8,90.57,4.11,4148.7,4.6871
2022-12-04,2022,12,4,6,4,1,338,89.8,3059.6,750.5,18.69,17.2,5.3,0,SUP-001,Perera Tea Estates,0,0.0,0,1,288778.92,88.95,90.68,86.62,90.7,88.3,89.33,90.01,90.49,4.05,4116.1,-0.9704
2022-12-05,2022,12,5,0,4,0,339,88.95,4452.1,1314.0,17.36,16.9,15.0,0,SUP-001,Perera Tea Estates,1,745.1,0,1,418825.34,94.37,89.8,90.68,86.62,88.72,90.48,90.04,90.43,4.04,4156.0,-0.9465
2022-12-06,2022,12,6,1,4,0,340,94.37,4004.3,1321.7,18.8,17.6,5.6,0,SUP-004,Highlands Tea Farm,1,568.3,0,0,402733.75,89.83,88.95,89.8,90.68,85.52,91.11,91.31,90.67,3.77,4073.7,6.0933
2022-12-07,2022,12,7,2,4,0,341,89.83,4162.2,1270.9,18.62,18.4,0.9,0,SUP-002,Silva Green Leaves,1,722.5,1,0,397554.58,91.14,94.37,88.95,89.8,98.03,95.6,90.14,90.61,2.33,4025.8,-4.8109
2022-12-08,2022,12,8,3,4,0,342,91.14,4322.2,1149.6,20.17,16.9,1.7,0,SUP-001,Perera Tea Estates,1,937.7,1,0,417112.74,87.75,89.83,94.37,88.95,90.7,95.77,90.2,90.65,2.35,3967.1,1.4583
2022-12-09,2022,12,9,4,4,0,343,87.75,4305.7,1321.0,18.19,19.2,12.5,0,SUP-005,Kandyan Leaf Growers,1,729.6,0,0,401854.16,83.04,91.14,89.83,94.37,86.62,88.33,90.36,90.4,2.09,3944.4,-3.7196
2022-12-10,2022,12,10,5,4,1,344,83.04,3013.2,573.2,18.96,18.4,31.6,1,SUP-002,Silva Green Leaves,1,548.5,0,0,261084.0,84.93,87.75,91.14,89.83,90.68,84.22,89.27,90.09,3.45,3902.8,-5.3675
2022-12-11,2022,12,11,6,4,1,345,84.93,3086.8,763.9,18.31,19.0,4.7,0,SUP-002,Silva Green Leaves,0,0.0,0,0,276148.93,95.84,83.04,87.75,91.14,89.8,88.3,88.57,89.88,3.8,3906.6,2.276
2022-12-12,2022,12,12,0,4,0,346,95.84,4393.9,1280.8,18.65,21.5,43.1,1,SUP-004,Highlands Tea Farm,1,502.9,0,0,444998.3,99.41,84.93,83.04,87.75,88.95,88.72,89.56,90.15,4.7,3898.3,12.8459
2022-12-13,2022,12,13,1,4,0,347,99.41,4517.3,1414.2,19.51,18.2,12.1,0,SUP-001,Perera Tea Estates,1,786.3,0,0,476655.84,93.57,95.84,84.93,83.04,94.37,85.52,90.28,90.66,5.81,3971.6,3.725
2022-12-14,2022,12,14,2,4,0,348,93.57,4456.0,1200.1,17.79,21.1,4.1,0,SUP-004,Highlands Tea Farm,1,472.6,0,0,438297.7,89.4,99.41,95.84,84.93,89.83,98.03,90.81,90.66,5.93,4013.6,-5.8747
2022-12-15,2022,12,15,3,4,0,349,89.4,4530.0,1235.1,18.0,20.4,9.5,0,SUP-002,Silva Green Leaves,1,628.8,0,0,427213.8,94.39,93.57,99.41,95.84,91.14,90.7,90.56,90.53,5.95,4043.3,-4.4566
2022-12-16,2022,12,16,4,4,0,350,94.39,4368.8,1249.8,19.67,19.0,9.0,0,SUP-001,Perera Tea Estates,1,845.0,0,0,436954.6,89.88,89.4,93.57,99.41,87.75,86.62,91.51,90.78,5.96,4052.3,5.5817
2022-12-17,2022,12,17,5,4,1,351,89.88,3656.1,667.6,17.31,17.2,3.0,0,SUP-004,Highlands Tea Farm,1,425.8,1,0,340166.42,85.27,94.39,89.4,93.57,83.04,90.68,92.49,90.71,4.79,4144.1,-4.778
2022-12-18,2022,12,18,6,4,1,352,85.27,3287.7,632.9,16.11,19.7,21.1,0,SUP-003,Nuwara Estates Ltd,0,0.0,0,0,290538.2,93.25,89.88,94.39,89.4,84.93,89.8,92.54,90.36,4.7,4172.8,-5.1291
2022-12-19,2022,12,19,0,4,0,353,93.25,4685.3,1297.7,18.59,20.8,30.1,1,SUP-003,Nuwara Estates Ltd,1,711.3,1,0,461028.47,99.29,85.27,89.88,94.39,95.84,88.95,92.17,90.47,4.49,4214.5,9.3585
2022-12-20,2022,12,20,1,4,0,354,99.29,4528.1,1472.6,19.33,19.3,20.8,0,SUP-005,Kandyan Leaf Growers,1,642.9,0,0,478060.41,91.6,93.25,85.27,89.88,99.41,94.37,92.15,90.81,4.46,4216.0,6.4772
2022-12-21,2022,12,21,2,4,0,355,91.6,4512.4,1228.4,20.1,18.1,4.5,0,SUP-002,Silva Green Leaves,1,536.1,0,0,438026.68,92.99,99.29,93.25,85.27,93.57,89.83,91.87,90.84,4.42,4224.1,-7.745
2022-12-22,2022,12,22,3,4,0,356,92.99,4398.9,1317.8,19.9,18.5,15.7,0,SUP-002,Silva Green Leaves,1,694.5,0,0,435277.93,96.15,91.6,99.29,93.25,89.4,91.14,92.38,90.91,4.29,4205.3,1.5175
2022-12-23,2022,12,23,4,4,0,357,96.15,4572.7,1198.6,19.88,19.6,19.8,0,SUP-004,Highlands Tea Farm,1,570.4,1,0,463493.27,89.95,92.99,91.6,99.29,94.39,87.75,92.63,90.92,4.47,4234.5,3.3982
2022-12-24,2022,12,24,5,4,1,358,89.95,2989.0,775.9,18.1,19.5,29.5,0,SUP-002,Silva Green Leaves,1,600.1,0,0,282904.34,91.6,96.15,92.99,91.6,89.88,83.04,92.64,90.73,4.47,4139.2,-6.4483
2022-12-25,2022,12,25,6,4,1,359,91.6,3140.3,747.9,21.09,22.2,17.8,0,SUP-005,Kandyan Leaf Growers,0,0.0,0,0,303424.69,92.19,89.95,96.15,92.99,85.27,84.93,93.55,90.84,3.18,4118.1,1.8344
2022-12-26,2022,12,26,0,4,0,360,92.19,4603.1,1410.8,20.03,19.9,11.4,0,SUP-002,Silva Green Leaves,1,570.8,0,0,452618.11,88.5,91.6,89.95,96.15,93.25,95.84,93.4,91.11,3.22,4106.4,0.6441
2022-12-27,2022,12,27,1,4,0,361,88.5,4077.6,1304.2,17.92,19.3,9.7,0,SUP-001,Perera Tea Estates,1,793.6,1,0,384238.86,90.72,92.19,91.6,89.95,99.29,99.41,91.85,91.11,2.41,4042.0,-4.0026
2022-12-28,2022,12,28,2,4,0,362,90.72,4398.6,1259.8,21.7,19.2,16.7,0,SUP-001,Perera Tea Estates,1,815.2,0,0,426378.65,92.96,88.5,92.19,91.6,91.6,93.57,91.73,91.18,2.45,4025.7,2.5085
2022-12-29,2022,12,29,3,4,0,363,92.96,4664.4,1173.7,19.31,20.8,16.5,0,SUP-001,Perera Tea Estates,1,828.3,0,0,456266.77,91.77,90.72,88.5,92.19,92.99,89.4,91.72,91.43,2.45,4063.7,2.4691
2022-12-30,2022,12,30,4,4,0,364,91.77,4589.2,1140.6,20.9,16.5,11.7,0,SUP-004,Highlands Tea Farm,1,621.4,0,0,444989.42,94.51,92.96,90.72,88.5,96.15,94.39,91.1,91.22,1.5,4066.0,-1.2801
2022-12-31,2022,12,31,5,4,1,365,94.51,3247.1,652.9,20.47,20.0,6.3,0,SUP-005,Kandyan Leaf Growers,1,570.6,0,0,320248.28,94.49,91.77,92.96,90.72,89.95,89.88,91.75,91.34,1.87,4102.9,2.9857
2023-01-01,2023,1,1,6,1,1,1,94.49,2979.0,577.7,18.94,20.6,8.3,0,SUP-005,Kandyan Leaf Growers,0,0.0,0,1,292427.35,103.01,94.51,91.77,92.96,91.6,85.27,92.16,91.61,2.13,4079.9,-0.0212
2023-01-02,2023,1,2,0,1,0,2,103.01,3880.5,1245.3,19.34,19.8,1.6,0,SUP-003,Nuwara Estates Ltd,1,756.3,0,1,423814.41,100.93,94.49,94.51,91.77,92.19,93.25,93.71,92.02,4.62,3976.6,9.0168
2023-01-03,2023,1,3,1,1,0,3,100.93,4091.9,1330.8,17.43,18.7,1.2,0,SUP-003,Nuwara Estates Ltd,1,632.4,1,1,436191.31,96.08,103.01,94.49,94.51,88.5,99.29,95.48,92.39,4.67,3978.7,-2.0192
2023-01-04,2023,1,4,2,1,0,4,96.08,4116.1,1410.3,18.23,19.6,7.7,0,SUP-004,Highlands Tea Farm,0,0.0,0,1,421184.66,110.62,100.93,103.01,94.49,90.72,91.6,96.25,92.63,4.18,3938.3,-4.8053
2023-01-05,2023,1,5,3,1,0,5,110.62,3756.4,1210.9,19.63,20.3,2.4,0,SUP-004,Highlands Tea Farm,1,520.5,0,1,439302.94,103.05,96.08,100.93,103.01,92.96,92.99,98.77,93.17,6.53,3808.6,15.1332
2023-01-06,2023,1,6,4,1,0,6,103.05,4079.2,1351.2,17.82,20.1,2.4,0,SUP-005,Kandyan Leaf Growers,1,643.7,1,0,444439.94,102.11,110.62,96.08,100.93,91.77,96.15,100.38,93.61,5.87,3735.7,-6.8432
2023-01-07,2023,1,7,5,1,1,7,102.11,3046.6,584.6,18.25,21.6,3.2,0,SUP-002,Silva Green Leaves,0,0.0,0,0,321757.28,104.01,103.05,110.62,96.08,94.51,89.95,101.47,93.98,5.28,3707.1,-0.9122
2023-01-08,2023,1,8,6,1,1,8,104.01,2712.1,650.8,17.33,20.1,2.1,0,SUP-002,Silva Green Leaves,0,0.0,0,0,293363.88,105.77,102.11,103.05,110.62,94.49,91.6,102.83,94.52,4.32,3669.0,1.8607
2023-01-09,2023,1,9,0,1,0,9,105.77,3945.6,1334.1,18.11,17.6,12.2,0,SUP-005,Kandyan Leaf Growers,1,663.0,0,0,441486.66,105.86,104.01,102.11,103.05,103.01,92.19,103.22,95.27,4.46,3678.3,1.6921
2023-01-10,2023,1,10,1,1,0,10,105.86,4063.9,1461.4,18.65,22.1,6.3,0,SUP-003,Nuwara Estates Ltd,1,677.7,0,0,457459.56,106.85,105.77,104.01,102.11,100.93,88.5,103.93,95.97,4.43,3674.3,0.0851
2023-01-11,2023,1,11,2,1,0,11,106.85,3969.3,1266.3,21.44,20.6,2.0,0,SUP-003,Nuwara Estates Ltd,1,746.5,0,0,451269.18,100.71,105.86,105.77,104.01,96.08,90.72,105.47,96.34,2.83,3653.3,0.9352
2023-01-12,2023,1,12,3,1,0,12,100.71,4289.2,1238.3,22.53,20.6,6.5,0,SUP-001,Perera Tea Estates,1,849.9,0,0,459864.23,107.96,106.85,105.86,105.77,110.62,92.96,104.05,96.38,2.24,3729.4,-5.7464
2023-01-13,2023,1,13,4,1,0,13,107.96,4211.2,1258.6,17.82,21.1,5.3,0,SUP-001,Perera Tea Estates,1,878.6,1,0,477069.4,104.45,100.71,106.85,105.86,103.05,91.77,104.75,96.86,2.61,3748.3,7.1989
2023-01-14,2023,1,14,5,1,1,14,104.45,2577.1,703.0,19.95,17.6,2.3,0,SUP-001,Perera Tea Estates,1,937.3,0,0,283202.94,102.11,107.96,100.71,106.85,102.11,94.51,105.09,97.36,2.35,3681.2,-3.2512
2023-01-15,2023,1,15,6,1,1,15,102.11,2763.3,640.0,20.93,18.1,14.7,0,SUP-003,Nuwara Estates Ltd,0,0.0,0,0,295555.76,114.83,104.45,107.96,100.71,104.01,94.49,104.82,97.62,2.59,3688.5,-2.2403
2023-01-16,2023,1,16,0,1,0,16,114.83,4448.0,1313.1,20.42,20.9,2.8,0,SUP-001,Perera Tea Estates,1,756.2,0,0,537577.34,103.99,102.11,104.45,107.96,105.77,103.01,106.11,98.45,4.62,3760.3,12.4572
2023-01-17,2023,1,17,1,1,0,17,103.99,3983.1,1308.3,18.07,19.3,0.3,0,SUP-001,Perera Tea Estates,1,834.7,0,0,437843.55,103.28,114.83,102.11,104.45,105.86,100.93,105.84,99.08,4.69,3748.7,-9.44
2023-01-18,2023,1,18,2,1,0,18,103.28,4142.3,1246.7,19.58,17.2,6.5,0,SUP-003,Nuwara Estates Ltd,1,705.5,0,0,452227.13,107.91,103.99,114.83,102.11,106.85,96.08,105.33,99.41,4.75,3773.5,-0.6828
2023-01-19,2023,1,19,3,1,0,19,107.91,4142.0,1228.3,20.54,21.0,0.8,0,SUP-003,Nuwara Estates Ltd,0,0.0,0,0,472192.5,100.51,103.28,103.99,114.83,100.71,110.62,106.36,99.7,4.35,3752.4,4.483
2023-01-20,2023,1,20,4,1,0,20,100.51,4438.4,1310.0,18.69,19.0,0.1,0,SUP-002,Silva Green Leaves,0,0.0,0,0,470587.48,100.22,107.91,103.28,103.99,107.96,103.05,105.3,100.0,4.78,3784.9,-6.8576
2023-01-21,2023,1,21,5,1,1,21,100.22,2697.7,697.3,22.41,18.6,3.2,0,SUP-005,Kandyan Leaf Growers,1,691.6,0,0,285989.99,110.73,100.51,107.91,103.28,104.45,102.11,104.69,100.24,5.16,3802.1,-0.2885
2023-01-22,2023,1,22,6,1,1,22,110.73,3227.0,649.6,20.76,19.5,7.8,0,SUP-001,Perera Tea Estates,0,0.0,0,0,370811.41,102.86,100.22,100.51,107.91,102.11,104.01,105.92,100.72,5.46,3868.4,10.4869
2023-01-23,2023,1,23,0,1,0,23,102.86,4321.9,1272.5,17.71,20.0,3.7,0,SUP-001,Perera Tea Estates,1,811.5,0,0,467086.61,107.91,110.73,100.22,100.51,114.83,105.77,104.21,101.15,3.84,3850.3,-7.1074
2023-01-24,2023,1,24,1,1,0,24,107.91,4570.9,1403.5,18.25,20.6,1.7,0,SUP-001,Perera Tea Estates,1,729.9,0,0,518859.69,103.38,102.86,110.73,100.22,103.99,105.86,104.77,101.7,4.08,3934.3,4.9096
2023-01-25,2023,1,25,2,1,0,25,103.38,4140.9,1242.7,20.64,19.4,0.4,0,SUP-002,Silva Green Leaves,1,649.2,0,0,453735.57,101.19,107.91,102.86,110.73,103.28,106.85,104.79,102.07,4.08,3934.1,-4.1979
2023-01-26,2023,1,26,3,1,0,26,101.19,4330.7,1291.6,19.15,19.4,1.6,0,SUP-003,Nuwara Estates Ltd,1,655.2,0,0,462957.67,102.99,103.38,107.91,102.86,107.91,100.71,103.83,102.49,4.01,3961.1,-2.1184
2023-01-27,2023,1,27,4,1,0,27,102.99,4234.3,1216.4,19.07,16.8,1.7,0,SUP-003,Nuwara Estates Ltd,1,671.5,0,0,459287.3,100.66,101.19,103.38,107.91,100.51,107.96,104.18,102.9,3.77,3931.9,1.7788
2023-01-28,2023,1,28,5,1,1,28,100.66,3041.7,612.1,18.3,20.0,5.2,0,SUP-002,Silva Green Leaves,1,612.9,0,0,317378.95,102.53,102.99,101.19,103.38,100.22,104.45,104.25,103.16,3.69,3981.1,-2.2624
2023-01-29,2023,1,29,6,1,1,29,102.53,3159.0,544.9,20.66,18.6,6.4,0,SUP-003,Nuwara Estates Ltd,0,0.0,0,0,335149.9,106.23,100.66,102.99,101.19,110.73,102.11,103.07,103.52,2.35,3971.3,1.8577
2023-01-30,2023,1,30,0,1,0,30,106.23,4028.8,1232.5,20.69,20.9,11.1,0,SUP-002,Silva Green Leaves,1,590.0,0,0,453479.85,113.52,102.53,100.66,102.99,102.86,114.83,103.56,103.91,2.63,3929.5,3.6087
2023-01-31,2023,1,31,1,1,0,31,113.52,4175.4,1372.4,18.72,22.7,3.6,0,SUP-001,Perera Tea Estates,1,805.7,0,0,499682.74,112.74,106.23,102.53,100.66,107.91,103.99,104.36,104.54,4.42,3873.0,6.8625
2023-02-01,2023,2,1,2,1,0,32,112.74,4075.0,1308.1,19.7,19.6,0.7,0,SUP-004,Highlands Tea Farm,0,0.0,0,1,485185.07,104.08,113.52,106.23,102.53,103.38,103.28,105.69,104.87,5.39,3863.6,-0.6871
2023-02-02,2023,2,2,3,1,0,33,104.08,4402.2,1464.4,18.21,21.6,2.6,0,SUP-001,Perera Tea Estates,1,897.0,0,1,484847.7,107.43,112.74,113.52,106.23,101.19,107.91,106.11,104.97,5.09,3873.8,-7.6814
2023-02-03,2023,2,3,4,1,0,34,107.43,4403.7,1254.6,20.06,23.2,1.1,0,SUP-004,Highlands Tea Farm,1,465.6,0,1,498256.77,110.01,104.08,112.74,113.52,102.99,100.51,106.74,105.35,4.91,3898.0,3.2187
2023-02-04,2023,2,4,5,1,1,35,110.01,3108.7,675.8,19.77,23.8,3.2,0,SUP-001,Perera Tea Estates,1,789.6,0,1,355348.65,101.74,107.43,104.08,112.74,100.66,100.22,108.08,105.33,4.2,3907.5,2.4016
2023-02-05,2023,2,5,6,1,1,36,101.74,3131.2,718.4,18.6,17.0,16.0,0,SUP-003,Nuwara Estates Ltd,0,0.0,0,1,331930.53,102.85,110.01,107.43,104.08,102.53,110.73,107.96,105.29,4.38,3903.6,-7.5175
2023-02-06,2023,2,6,0,1,0,37,102.85,4220.5,1226.1,19.23,20.2,24.8,0,SUP-001,Perera Tea Estates,1,799.3,0,0,457656.33,108.51,101.74,110.01,107.43,106.23,102.86,107.48,105.31,4.77,3931.0,1.091
2023-02-07,2023,2,7,1,1,0,38,108.51,4097.6,1305.5,19.23,20.7,0.6,0,SUP-005,Kandyan Leaf Growers,1,705.1,0,0,469735.34,107.92,102.85,101.74,110.01,113.52,107.91,106.77,105.46,4.03,3919.8,5.5032
2023-02-08,2023,2,8,2,1,0,39,107.92,4251.9,1354.6,19.9,17.9,3.2,0,SUP-003,Nuwara Estates Ltd,1,654.2,0,0,485821.59,116.93,108.51,102.85,101.74,112.74,103.38,106.08,105.53,3.16,3945.1,-0.5437
2023-02-09,2023,2,9,3,1,0,40,116.93,4235.0,1225.9,17.65,20.2,16.8,0,SUP-001,Perera Tea Estates,1,906.9,0,0,516835.69,112.35,107.92,108.51,102.85,104.08,101.19,107.91,105.9,5.0,3921.2,8.3488
2023-02-10,2023,2,10,4,1,0,41,112.35,4293.7,1296.0,19.72,21.6,12.7,0,SUP-003,Nuwara Estates Ltd,1,706.6,0,0,507954.31,100.55,116.93,107.92,108.51,107.43,102.99,108.62,106.08,5.26,3905.5,-3.9169
